,comm_id,parent_id
9624,19244131,19244109
9625,19244245,19244131
9626,19244271,19244245
9627,19244677,19244245
9628,19246741,19244677
9629,19246853,19246741
9630,19246869,19246853
9631,19247585,19246869
9632,19250015,19247585
9633,19250095,19250015
9634,19277027,19250095
9635,19279599,19277027
9636,19245041,19244075
9637,19246883,19245041
9638,19268627,19244075
9639,19244913,426275
9640,19245775,426275
9641,19249593,19245775
9642,19246143,426275
9643,19269729,426275
9644,19293277,19269729
9645,19243707,425473
9646,19243711,19243707
9647,19255541,425473
9648,19257173,19255541
9649,19234729,425717
9650,19234781,19234729
9651,19235135,19234781
9652,19235651,19235135
9653,19235837,19235651
9654,19238329,19235837
9655,19235079,19234729
9656,19235649,19235079
9657,19234943,425717
9658,19235129,19234943
9659,19235601,19234943
9660,19235051,425717
9661,19235133,19235051
9662,19235609,19235133
9663,19235605,19235051
9664,19235911,19235605
9665,19235927,19235605
9666,19235141,425717
9667,19235599,425717
9668,19235829,19235599
9669,19238401,19235829
9670,19238829,19238401
9671,20105910,19238401
9672,20106272,20105910
9673,20106538,20106272
9674,20106638,20106538
9675,20106648,20106638
9676,20106678,20106648
9677,19238443,425717
9678,19229289,425851
9679,19230161,425851
9680,19231357,19230161
9681,19231517,19230161
9682,19357334,425851
9683,19364532,425851
9684,19364534,425851
9685,19222419,426055
9686,19222613,19222419
9687,19223807,426055
9688,19224457,19223807
9689,19225891,426055
9690,19227191,426055
9691,19244851,426055
9692,19219771,425517
9693,19219835,19219771
9694,19220367,19219835
9695,19219777,425517
9696,19221251,19219777
9697,19219791,425517
9698,19220053,19219791
9699,19220371,19219791
9700,19220451,19219791
9701,19220511,19220451
9702,19220643,19220511
9703,19224135,19220643
9704,19220525,19220451
9705,19225501,19220525
9706,19219799,425517
9707,19219871,19219799
9708,19220373,19219871
9709,19221937,19220373
9710,19220803,19219799
9711,19219849,425517
9712,19220537,19219849
9713,19220691,19220537
9714,19220867,19220691
9715,19221377,19220691
9716,19221383,19221377
9717,19219917,425517
9718,19219965,19219917
9719,19220137,19219917
9720,19220565,19220137
9721,19220653,19220565
9722,19220429,19219917
9723,19220581,19220429
9724,19220549,19219917
9725,19220835,19220549
9726,19221633,19220835
9727,19219945,425517
9728,19220589,19219945
9729,19220993,19220589
9730,19221077,19220993
9731,19219957,425517
9732,19220339,425517
9733,19220403,19220339
9734,19220607,19220403
9735,19220779,19220607
9736,19221285,19220779
9737,19224973,19221285
9738,19220459,19220339
9739,19220651,19220459
9740,19220873,19220651
9741,19221227,19220873
9742,19221385,19220873
9743,19220341,425517
9744,19220449,425517
9745,19220553,19220449
9746,19224931,19220553
9747,19225703,19224931
9748,19226419,19225703
9749,19227205,19226419
9750,19220697,425517
9751,19220821,19220697
9752,19220857,19220821
9753,19220907,19220857
9754,19221097,19220907
9755,19221901,19221097
9756,19220713,425517
9757,19220811,425517
9758,19221837,19220811
9759,19221915,19221837
9760,19220971,425517
9761,19221483,19220971
9762,19221875,425517
9763,19221909,19221875
9764,19222317,425517
9765,19222515,19222317
9766,19222811,425517
9767,19222953,19222811
9768,19223089,19222953
9769,19225251,19223089
9770,19225447,19225251
9771,19225983,19225251
9772,19226197,19225983
9773,19230969,19225983
9774,19225259,19222953
9775,19223685,425517
9776,19223729,425517
9777,19224745,425517
9778,19225445,425517
9779,19226097,19225445
9780,19226123,19225859
9781,19226131,19225875
9782,19228403,19226131
9783,19228407,19228403
9784,19221091,425907
9785,19224837,425907
9786,19246665,425907
9787,19246667,19246665
9788,19206127,424781
9789,19206445,19206127
9790,19207639,19206127
9791,19207661,19207639
9792,19207893,425383
9793,19209727,425383
9794,19209775,19209727
9795,19209789,19209727
9796,19209805,19209789
9797,19203351,425619
9798,19206979,19203351
9799,19207751,19206979
9800,19206709,425619
9801,19206945,19206709
9802,19198663,425507
9803,19206157,425507
9804,19194195,425387
9805,19194673,19194195
9806,19198415,425387
9807,19198577,19198415
9808,19198715,19198577
9809,19198431,425387
9810,19190531,425253
9811,19210605,425253
9812,19210607,425253
9813,19210615,19210607
9814,19190685,425047
9815,19190765,19190685
9816,19190841,19190765
9817,19192661,19190841
9818,19194383,19192661
9819,19191545,19190685
9820,19190867,425047
9821,19195597,19190867
9822,19190963,425047
9823,19190975,19190963
9824,19195397,425047
9825,19205443,19195397
9826,19184453,424855
9827,19185059,19184453
9828,19185245,19185059
9829,19186815,19185245
9830,19185399,19185059
9831,19186827,19185399
9832,19186905,19186827
9833,19248985,19186905
9834,19189699,19186827
9835,19205795,19189699
9836,19207109,19205795
9837,19205777,19185059
9838,19184493,424855
9839,19184973,424855
9840,19185097,19184973
9841,19187021,19185097
9842,19194309,19187021
9843,19196097,19194309
9844,19186259,424855
9845,19187161,424855
9846,19191233,424855
9847,19205881,424855
9848,19182489,19182423
9849,19434088,425075
9850,19181707,424973
9851,19182249,19181707
9852,19182541,19182249
9853,19182017,424973
9854,19182115,19182017
9855,19182277,19182017
9856,19184185,19182277
9857,19184247,19184185
9858,19491966,19184185
9859,19182631,424973
9860,19182711,19182631
9861,19178217,424957
9862,19178243,19178217
9863,19176281,424891
9864,19176889,19176281
9865,19177027,424891
9866,19202755,424891
9867,19175449,424849
9868,19175783,19175449
9869,19170947,424589
9870,19170975,19170947
9871,19170951,424589
9872,19170987,19170951
9873,19171001,424589
9874,19171801,424589
9875,19172819,19171801
9876,19186899,19172819
9877,19172303,424589
9878,19172373,424589
9879,19172377,424589
9880,19173073,424589
9881,19176877,424589
9882,19164815,423943
9883,19164909,423943
9884,19168531,423943
9885,19169057,19168531
9886,19169063,423943
9887,19169173,19169063
9888,19171437,423943
9889,19171847,19171437
9890,19171459,423943
9891,19171861,19171459
9892,19180265,423943
9893,19180303,19180265
9894,19160195,423961
9895,19163557,423961
9896,19163623,19163557
9897,19163659,19163623
9898,19163879,19163659
9899,19163695,19163623
9900,19163829,19163695
9901,19166029,19163829
9902,19163699,423961
9903,19163853,19163699
9904,19159189,423727
9905,19296367,19159189
9906,19167107,423727
9907,19168765,19167107
9908,19156989,418727
9909,19157037,19156989
9910,19158465,418727
9911,19158751,19158465
9912,19158697,418727
9913,19158785,19158697
9914,19163299,19158785
9915,19163773,19163299
9916,19162265,418727
9917,19162311,19162265
9918,19155225,424345
9919,19156149,424345
9920,19157863,424345
9921,19165113,19157863
9922,19246129,19165113
9923,19158943,424345
9924,19165173,19158943
9925,19154197,422561
9926,19154933,19154197
9927,19155461,19154933
9928,19156493,19155461
9929,19182051,19155461
9930,19156113,19154933
9931,19154235,422561
9932,19154307,19154235
9933,19154967,19154235
9934,19155303,19154235
9935,19155577,19155303
9936,19157055,19155577
9937,19155693,19155303
9938,19156007,19155693
9939,19156575,19156007
9940,19156661,19156575
9941,19156723,19156661
9942,19157077,19156661
9943,19157735,19157077
9944,19160339,19157077
9945,19156705,19156007
9946,19157007,19156705
9947,19160365,19156705
9948,19160319,19156007
9949,19160265,19155693
9950,19156151,19154235
9951,19168419,19154235
9952,19176605,19168419
9953,19154255,422561
9954,19154275,422561
9955,19155765,19154275
9956,19160439,19155765
9957,19156135,19154275
9958,19157733,19156135
9959,19167641,19157733
9960,19167677,19167641
9961,19154335,422561
9962,19154685,19154335
9963,19157029,19154685
9964,19173285,19157029
9965,19154831,19154335
9966,19155175,19154831
9967,19155223,19155175
9968,19155315,19155223
9969,19155423,19155315
9970,19159099,19155175
9971,19154453,422561
9972,19154479,422561
9973,19155047,19154479
9974,19167823,19155047
9975,19154487,422561
9976,19155061,19154487
9977,19154491,422561
9978,19154793,19154491
9979,19155745,19154491
9980,19155823,19155745
9981,19155875,19155823
9982,19162925,19155875
9983,19164595,19162925
9984,19261369,19164595
9985,19154587,422561
9986,19154665,422561
9987,19154757,422561
9988,19154789,422561
9989,19155105,19154789
9990,19154865,422561
9991,19154883,422561
9992,19155017,19154883
9993,19155091,19155017
9994,19155829,19155091
9995,19155885,19155829
9996,19155977,19155885
9997,19160451,19155977
9998,19154925,422561
9999,19155067,19154925
10000,19155657,19155067
10001,19156239,19155657
10002,19156951,19155657
10003,19156961,19156951
10004,19155877,19154925
10005,19156027,19155877
10006,19156065,19156027
10007,19160463,19156027
10008,19161393,19160463
10009,19167357,19161393
10010,19156979,19155877
10011,19157591,19155877
10012,19158047,19157591
10013,19158087,19158047
10014,19158115,19158087
10015,19158129,19158115
10016,19156311,19154925
10017,19156995,19156311
10018,19158321,19156311
10019,19160639,19156311
10020,19157599,19154925
10021,19155023,422561
10022,19155899,19155023
10023,19157089,19155023
10024,19158011,19157089
10025,19155125,422561
10026,19155127,422561
10027,19155185,422561
10028,19155279,19155185
10029,19155297,19155185
10030,19155359,19155297
10031,19155275,422561
10032,19156029,19155275
10033,19158367,19156029
10034,19158577,19158367
10035,19156215,19155275
10036,19155387,422561
10037,19155517,19155387
10038,19155541,19155517
10039,19155537,422561
10040,19155769,19155537
10041,19156433,19155537
10042,19156559,19156433
10043,19156649,19156559
10044,19156713,19156649
10045,19157521,19156713
10046,19158235,19157521
10047,19160515,19157521
10048,19160505,19156433
10049,19155917,422561
10050,19156293,422561
10051,19157261,422561
10052,19157537,19157261
10053,19158323,19157537
10054,19158647,19158323
10055,19158657,19158647
10056,19159007,19158647
10057,19159121,19159007
10058,19159139,19159121
10059,19159631,19159139
10060,19159757,19159631
10061,19160039,19159757
10062,19160395,19159757
10063,19160723,19160395
10064,19161087,19160723
10065,19162611,19159757
10066,19164525,19162611
10067,19160565,19159139
10068,19160613,19158323
10069,19163463,19160613
10070,19167283,19163463
10071,19160553,19157537
10072,19161857,19157537
10073,19162585,19161857
10074,19169045,19162585
10075,19170739,19169045
10076,19158113,422561
10077,19159373,422561
10078,19159479,422561
10079,19160325,19159479
10080,19164511,19160325
10081,19167391,19164511
10082,19167739,19164511
10083,19168227,19167739
10084,19161489,422561
10085,19161495,19161489
10086,19164061,422561
10087,19167525,422561
10088,19181895,422561
10089,19185267,19181895
10090,19185679,19185267
10091,19193719,19185679
10092,19195557,19193719
10093,19154701,424227
10094,19155253,19154701
10095,19155329,424227
10096,19155333,19155329
10097,19156423,424227
10098,19156483,19156423
10099,19183153,424227
10100,19184079,19183153
10101,19151415,424201
10102,19151813,19151415
10103,19151929,19151415
10104,19152325,19151415
10105,19155401,19152325
10106,19161989,19155401
10107,19155591,19151415
10108,19151657,424201
10109,19151785,19151657
10110,19151835,19151785
10111,19151877,19151835
10112,19151937,19151877
10113,19151787,19151657
10114,19154921,19151787
10115,19151739,424201
10116,19151887,19151739
10117,19151987,19151887
10118,19154065,19151987
10119,19152369,19151739
10120,19160029,19151739
10121,19151797,424201
10122,19152387,19151797
10123,19152451,19152387
10124,19152469,19152451
10125,19152609,19152469
10126,19152685,19152609
10127,19153451,19152685
10128,19153805,19153451
10129,19153937,19153805
10130,19156531,19153937
10131,19154833,19151797
10132,19151963,424201
10133,19152383,19151963
10134,19152461,19152383
10135,19152785,19152383
10136,19152821,19152785
10137,19153015,19152821
10138,19153079,19152821
10139,19157355,19153079
10140,19154905,19152785
10141,19153333,19151963
10142,19153965,19153333
10143,19152167,424201
10144,19152395,424201
10145,19152413,19152395
10146,19152599,424201
10147,19152619,19152599
10148,19152693,19152619
10149,19154997,19152693
10150,19155033,19154997
10151,19152805,19152619
10152,19153085,19152619
10153,19152781,424201
10154,19153303,424201
10155,19153509,19153303
10156,19153927,19153509
10157,19157845,19153927
10158,19153639,424201
10159,19154457,19153639
10160,19154861,19154457
10161,19160079,19154457
10162,19154209,424201
10163,19154467,19154209
10164,19154239,424201
10165,19154469,424201
10166,19154471,424201
10167,19154653,424201
10168,19154683,19154653
10169,19154733,19154683
10170,19156629,19154653
10171,19155027,424201
10172,19156753,424201
10173,19162021,19156753
10174,19157831,424201
10175,19157841,19157831
10176,19171925,424201
10177,19171933,19171925
10178,19187215,19171933
10179,19174719,19171925
10180,19187635,19174719
10181,19148199,424151
10182,19148243,424151
10183,19148709,19148243
10184,19148879,19148709
10185,19148829,19148243
10186,19148849,19148243
10187,19148959,19148849
10188,19148993,19148243
10189,19149155,19148993
10190,19151421,19149155
10191,19148289,424151
10192,19148317,424151
10193,19148843,19148317
10194,19150815,19148843
10195,19152359,19150815
10196,19152393,19152359
10197,19152507,19152393
10198,19148331,424151
10199,19148655,19148331
10200,19148721,19148655
10201,19148731,19148331
10202,19149549,424151
10203,19150289,19149549
10204,19151651,19150289
10205,19151957,19151651
10206,19154051,19151957
10207,19149999,424151
10208,19150123,19149999
10209,19150557,424151
10210,19150925,19150557
10211,19151041,19150925
10212,19151167,19151041
10213,19151463,19151167
10214,19152379,19151463
10215,19152319,19151041
10216,19150647,424151
10217,19150975,19150647
10218,19151965,424151
10219,19152277,19151965
10220,19152405,19152277
10221,19152467,19152277
10222,19152777,19152467
10223,19160989,424151
10224,19145607,424099
10225,19145753,19145607
10226,19146211,19145607
10227,19146783,19146211
10228,19145613,424099
10229,19145709,19145613
10230,19145737,19145709
10231,19148081,19145709
10232,19148245,19148081
10233,19149707,19148245
10234,19145761,19145613
10235,19146633,19145613
10236,19146707,19146633
10237,19146939,19146707
10238,19147375,19146707
10239,19148343,19147375
10240,19145703,424099
10241,19145765,19145703
10242,19148381,19145765
10243,19148659,19148381
10244,19149733,19148381
10245,19151793,19148381
10246,19145879,424099
10247,19145947,19145879
10248,19145961,19145947
10249,19145923,424099
10250,19145971,19145923
10251,19145955,424099
10252,19145973,19145955
10253,19145965,424099
10254,19145985,19145965
10255,19146031,19145985
10256,19146159,19146031
10257,19147803,19146159
10258,19147825,19147803
10259,19147925,19145985
10260,19146151,19145965
10261,19147125,19146151
10262,19146319,19145965
10263,19148701,19146319
10264,19145977,424099
10265,19146035,424099
10266,19146163,19146035
10267,19146551,19146163
10268,19146165,19146035
10269,19149065,19146165
10270,19146073,424099
10271,19146157,19146073
10272,19147761,19146157
10273,19147839,19147761
10274,19173317,19147839
10275,19146171,19146073
10276,19146161,424099
10277,19146179,19146161
10278,19146193,19146179
10279,19146711,19146193
10280,19147853,19146711
10281,19148093,19147853
10282,19148157,19147853
10283,19146169,424099
10284,19146251,19146169
10285,19146365,19146251
10286,19146719,19146251
10287,19146791,19146719
10288,19147483,19146791
10289,19146303,19146169
10290,19147613,19146169
10291,19148097,19147613
10292,19146307,424099
10293,19146725,19146307
10294,19146969,19146307
10295,19146699,424099
10296,19146737,19146699
10297,19150851,19146699
10298,19146829,424099
10299,19146901,19146829
10300,19148941,19146901
10301,19147487,19146829
10302,19148197,19146829
10303,19149753,19148197
10304,19146831,424099
10305,19147491,19146831
10306,19147493,19146831
10307,19148951,19147493
10308,19147495,424099
10309,19147497,19147495
10310,19147867,424099
10311,19148099,19147867
10312,19148395,19148099
10313,19148437,19148099
10314,19149939,19148437
10315,19157161,19149939
10316,19148035,424099
10317,19148223,19148035
10318,19148307,19148223
10319,19148551,19148307
10320,19153673,19148551
10321,19153703,19153673
10322,19153961,19153703
10323,19154023,19153961
10324,19160563,19154023
10325,19161245,19160563
10326,19161479,19161245
10327,19161599,19161479
10328,19161763,19161599
10329,19161361,19160563
10330,19148105,424099
10331,19148111,19148105
10332,19148193,424099
10333,19149759,19148193
10334,19150283,19149759
10335,19148269,424099
10336,19149765,19148269
10337,19152831,424099
10338,19153853,19152831
10339,19153899,19153853
10340,19160329,19153853
10341,19161275,19160329
10342,19161493,19161275
10343,19146547,423463
10344,19458068,423463
10345,19135447,417209
10346,19135479,19135447
10347,19135535,19135479
10348,19135605,19135535
10349,19140123,417209
10350,19140169,417209
10351,19141167,417209
10352,19141221,417209
10353,19141695,19141221
10354,19145959,417209
10355,19146153,19145959
10356,19152925,417209
10357,19134911,423303
10358,19139713,19134911
10359,19139805,19139713
10360,19139997,19139805
10361,19140011,19139997
10362,19135565,423303
10363,19136429,423303
10364,19128109,422609
10365,19128647,422609
10366,19132767,422609
10367,19126453,423269
10368,19126613,19126453
10369,19126615,423269
10370,19126619,19126615
10371,19126785,423269
10372,19127659,423269
10373,19129873,19127659
10374,19129877,423269
10375,19129883,19129877
10376,19129879,423269
10377,19126113,423647
10378,19126291,423647
10379,19129783,19126291
10380,19126655,423647
10381,19129731,19126655
10382,19130465,19129731
10383,19126743,423647
10384,19127097,423647
10385,19127299,423647
10386,19129781,423647
10387,19130483,19129781
10388,19130703,19129781
10389,19130715,19129781
10390,19130883,19130715
10391,19130649,423647
10392,19130655,19130649
10393,19149151,423647
10394,19124431,422689
10395,19124531,19124431
10396,19124801,19124531
10397,19124865,19124801
10398,19126715,19124865
10399,19126707,422689
10400,19126801,19126707
10401,19126921,19126801
10402,19127169,19126921
10403,19127441,19127169
10404,19129103,19127441
10405,19126719,422689
10406,19126723,19126719
10407,19126973,19126723
10408,19127123,19126973
10409,19123653,423593
10410,19123901,423593
10411,19124189,423593
10412,19124549,423593
10413,19124875,423593
10414,19127513,19124875
10415,19129095,19127513
10416,19129385,19129095
10417,19125155,423593
10418,19126669,423593
10419,19126881,423593
10420,19129761,19126881
10421,19131475,19129761
10422,19132567,19131475
10423,19127365,423593
10424,19142897,19127365
10425,19131467,423593
10426,19120851,422999
10427,19122287,422999
10428,19122365,422999
10429,19359414,422999
10430,19122199,423543
10431,19122585,19122199
10432,19124661,19122585
10433,19125231,423543
10434,19121165,423527
10435,19123425,423527
10436,19123889,423527
10437,19132133,19123889
10438,19132129,423527
10439,19133559,423527
10440,19115601,423393
10441,19134513,423393
10442,19123995,420515
10443,19124011,19123995
10444,19106113,422873
10445,19106301,422873
10446,19120929,19106301
10447,19096887,422941
10448,19097681,19096887
10449,19097769,19097681
10450,19097851,19097769
10451,19097905,19097851
10452,19097927,19097905
10453,19100269,19097905
10454,19100495,19100269
10455,19101257,19100495
10456,19101681,19101257
10457,19102839,19101681
10458,19107261,19102839
10459,19102999,19100495
10460,19107269,19102999
10461,19099265,19097681
10462,19100519,19099265
10463,19100587,19100519
10464,19101053,19100587
10465,19101221,19101053
10466,19101699,19101221
10467,19104361,19101699
10468,19107277,19104361
10469,19097847,19096887
10470,19097853,19097847
10471,19100317,19097847
10472,19100533,19100317
10473,19101283,19100533
10474,19101663,19101283
10475,19102923,19101663
10476,19107321,19102923
10477,19107583,19107321
10478,19098023,19096887
10479,19098181,19098023
10480,19098189,19098181
10481,19098271,19098189
10482,19099103,19098271
10483,19100549,19099103
10484,19099851,19098189
10485,19100563,19099851
10486,19100609,19100563
10487,19098281,19098181
10488,19098623,19098181
10489,19098815,19098623
10490,19100575,19098815
10491,19100895,19100575
10492,19100925,19100895
10493,19101305,19100575
10494,19103479,19101305
10495,19099907,19098623
10496,19100593,19099907
10497,19100537,19098023
10498,19099849,19096887
10499,19096891,422941
10500,19097683,19096891
10501,19097813,19097683
10502,19097913,19097813
10503,19100553,19097913
10504,19100599,19100553
10505,19101297,19097913
10506,19106441,19097913
10507,19106461,19106441
10508,19096911,422941
10509,19097255,19096911
10510,19097267,19097255
10511,19097279,19097267
10512,19097427,19096911
10513,19097691,19097427
10514,19097875,19096911
10515,19098045,19097875
10516,19098173,19097875
10517,19098249,19098173
10518,19098669,19098249
10519,19098757,19098669
10520,19099229,19098757
10521,19132983,19099229
10522,19151083,19132983
10523,19151829,19151083
10524,19154215,19151829
10525,19154377,19154215
10526,19154511,19154377
10527,19154629,19154511
10528,19154821,19154629
10529,19153487,19151083
10530,19154293,19153487
10531,19154893,19154293
10532,19100635,19098757
10533,19100707,19100635
10534,19100749,19100707
10535,19101321,19100749
10536,19101643,19101321
10537,19101331,19100749
10538,19101417,19101331
10539,19103009,19101417
10540,19103597,19103009
10541,19105977,19103597
10542,19106079,19105977
10543,19106483,19106079
10544,19106653,19106483
10545,19101649,19101331
10546,19102985,19101649
10547,19096947,422941
10548,19097231,19096947
10549,19097553,19096947
10550,19097701,19097553
10551,19097025,422941
10552,19097259,19097025
10553,19097153,422941
10554,19097705,19097153
10555,19097719,19097705
10556,19098231,19097705
10557,19099869,19098231
10558,19097711,19097153
10559,19100731,19097711
10560,19100759,19100731
10561,19097261,422941
10562,19097301,19097261
10563,19097313,19097301
10564,19097361,19097301
10565,19097739,19097361
10566,19098055,19097361
10567,19100637,19098055
10568,19097487,19097301
10569,19097821,19097487
10570,19100371,19097821
10571,19098881,19097487
10572,19099319,19098881
10573,19099927,19099319
10574,19100157,19098881
10575,19100641,19100157
10576,19097353,422941
10577,19097501,422941
10578,19097765,19097501
10579,19097835,19097765
10580,19099345,19097501
10581,19100583,19097501
10582,19108561,19100583
10583,19109243,19108561
10584,19123089,19109243
10585,19097673,422941
10586,19097791,19097673
10587,19099967,19097673
10588,19097687,422941
10589,19097797,19097687
10590,19097767,422941
10591,19097777,19097767
10592,19098247,19097777
10593,19098741,19097777
10594,19097783,19097767
10595,19097775,422941
10596,19097817,19097775
10597,19098075,19097775
10598,19097785,422941
10599,19097789,19097785
10600,19100165,19097789
10601,19100649,19100165
10602,19098399,422941
10603,19098913,19098399
10604,19100647,19098399
10605,19098723,422941
10606,19100343,422941
10607,19100659,422941
10608,19100665,19100659
10609,19100669,422941
10610,19100673,19100669
10611,19100761,19100673
10612,19100827,19100761
10613,19100675,422941
10614,19100687,19100675
10615,19101709,19100687
10616,19101743,19101709
10617,19101839,19101743
10618,19103035,19101709
10619,19093911,422871
10620,19094621,19093911
10621,19094851,19094621
10622,19097635,19094851
10623,19094919,19093911
10624,19095231,19094919
10625,19096007,19095231
10626,19096191,19096007
10627,19096671,19093911
10628,19094253,422871
10629,19094841,19094253
10630,19094885,19094841
10631,19094959,19094885
10632,19095575,19094841
10633,19094923,19094253
10634,19095037,19094923
10635,19095801,19095037
10636,19097133,19094923
10637,19095599,19094253
10638,19095947,19094253
10639,19096199,19094253
10640,19096215,19096199
10641,19097977,19096215
10642,19098151,19097977
10643,19100313,19094253
10644,19100873,19100313
10645,19094297,422871
10646,19095265,19094297
10647,19094363,422871
10648,19094779,19094363
10649,19095061,19094363
10650,19095863,19095061
10651,19097669,19095863
10652,19095215,19094363
10653,19094485,422871
10654,19094537,422871
10655,19094557,422871
10656,19095247,19094557
10657,19094813,422871
10658,19095263,19094813
10659,19102253,19094813
10660,19094993,422871
10661,19095257,19094993
10662,19096327,19095257
10663,19096343,19096327
10664,19095015,422871
10665,19095091,19095015
10666,19098171,19095015
10667,19098891,19098171
10668,19098995,19098891
10669,19095291,422871
10670,19095887,19095291
10671,19096025,19095887
10672,19096041,19096025
10673,19096521,19096025
10674,19098481,19095887
10675,19098839,19098481
10676,19096043,19095291
10677,19097715,19096043
10678,19096221,422871
10679,19096225,19096221
10680,19096571,422871
10681,19097271,422871
10682,19097467,422871
10683,19102271,19097467
10684,19110251,422871
10685,19093399,422867
10686,19093409,19093399
10687,19093411,422867
10688,19093939,422867
10689,19094865,422867
10690,19095107,422867
10691,19097329,422867
10692,19097423,422867
10693,19091777,422787
10694,19091831,422787
10695,19094447,19091831
10696,19095657,19091831
10697,19096075,19095657
10698,19093375,422787
10699,19093445,422787
10700,19095775,422787
10701,19092895,422777
10702,19094603,19092895
10703,19095243,19094603
10704,19095229,19092895
10705,19095515,19095229
10706,19102115,19095515
10707,19102873,19102115
10708,19094681,422777
10709,19094781,19094681
10710,19111729,422777
10711,19112167,19111729
10712,19124881,19112167
10713,19128111,19124881
10714,19097871,422701
10715,19099701,422701
10716,19091359,421285
10717,19092905,421285
10718,19093317,19092905
10719,19093393,19093317
10720,19090151,422723
10721,19091337,19090151
10722,19094357,422723
10723,19085991,422635
10724,19087607,422635
10725,19087829,422635
10726,19087981,19087829
10727,19088091,422635
10728,19091675,422635
10729,19091873,19091675
10730,19098447,422635
10731,19084361,417767
10732,19084767,19084361
10733,19087133,417767
10734,19087147,417767
10735,19091091,19087147
10736,19091093,417767
10737,19094443,417767
10738,19095563,417767
10739,19103975,417767
10740,19078679,422453
10741,19078705,19078679
10742,19078993,19078679
10743,19079009,422453
10744,19079027,422453
10745,19079037,422453
10746,19079153,19079037
10747,19079095,422453
10748,19079589,422453
10749,19079667,19079589
10750,19080833,19079589
10751,19079631,422453
10752,19079681,422453
10753,19082431,422453
10754,19082521,422453
10755,19082993,422453
10756,19083151,19082993
10757,19083241,422453
10758,19085043,19083241
10759,19085561,422453
10760,19078465,422353
10761,19078515,422353
10762,19079243,19078515
10763,20024574,422353
10764,20024752,20024574
10765,19077177,422363
10766,19077443,422185
10767,19077997,19077443
10768,19080225,19077997
10769,19956772,422185
10770,19971392,19956772
10771,19069535,421585
10772,19063853,422087
10773,19064005,422087
10774,19064087,422087
10775,19064975,19064087
10776,19065301,422087
10777,19067153,422087
10778,19074709,422093
10779,19062741,421711
10780,19062751,19062741
10781,19065721,19062741
10782,19065853,19065721
10783,19067147,19062741
10784,19067553,19067147
10785,19067703,19067553
10786,19067775,19067703
10787,19067827,19067775
10788,19067895,19067827
10789,19068065,19067703
10790,19068227,19068065
10791,19060483,422017
10792,19060485,19060483
10793,19060489,422017
10794,19060497,19060489
10795,19060527,422017
10796,19060557,19060527
10797,19060595,19060557
10798,19060641,19060595
10799,19060643,422017
10800,19060645,19060643
10801,19060657,422017
10802,19060963,19060657
10803,19061187,19060963
10804,19062513,19060963
10805,19063291,19062513
10806,19060659,422017
10807,19060971,19060701
10808,19061159,422017
10809,19062205,19061159
10810,19061679,422017
10811,19062219,19061679
10812,19062365,422017
10813,19063297,19062365
10814,19059303,421983
10815,19059317,421983
10816,19059369,19059317
10817,19059711,19059369
10818,19059879,19059711
10819,19059793,19059317
10820,19060163,19059793
10821,19060519,19060163
10822,19060571,19060519
10823,19060611,19060571
10824,19060723,19060163
10825,19059489,421983
10826,19060131,19059489
10827,19060159,19060131
10828,19060543,19060159
10829,19061051,19060543
10830,19059573,421983
10831,19059599,19059573
10832,19060213,421983
10833,19060261,19060213
10834,19060481,19060213
10835,19060461,421983
10836,19062145,421983
10837,19062215,19062145
10838,19058525,421845
10839,19058915,19058525
10840,19062475,421845
10841,19062795,19062475
10842,19074741,421845
10843,19075291,19074741
10844,19062505,420269
10845,19063833,19062505
10846,19063339,420269
10847,19064491,19063339
10848,19065201,19064491
10849,19054727,421795
10850,19055169,19054727
10851,19055101,421795
10852,19055103,421795
10853,19055525,421795
10854,19055929,19055525
10855,19056801,19055929
10856,19056939,19056801
10857,19059165,19056801
10858,19053129,421775
10859,19053371,19053129
10860,19054013,19053129
10861,19053305,421775
10862,19053335,421775
10863,19053421,421775
10864,19053491,19053421
10865,19053853,19053491
10866,19056463,19053491
10867,19053973,19053421
10868,19055035,19053421
10869,19053997,421775
10870,19054021,19053997
10871,19054027,19054021
10872,19054055,19054027
10873,19054099,19054055
10874,19054413,19054099
10875,19056281,19054413
10876,19056445,19056281
10877,19058575,19056445
10878,19058881,19058575
10879,19059691,19058881
10880,19059913,19059691
10881,19054071,19054021
10882,19054343,19054021
10883,19059673,19054343
10884,19056013,19053997
10885,19059669,19056013
10886,19054427,421775
10887,19056213,421775
10888,19051745,343538
10889,19053257,19051745
10890,19053423,19051745
10891,19051907,343538
10892,19052217,19051907
10893,19052233,19052217
10894,19052241,19052233
10895,19052255,19052233
10896,19052357,343538
10897,19053253,19052357
10898,19158725,343538
10899,19163149,19158725
10900,19053167,421401
10901,19054169,19053167
10902,19057349,19054169
10903,19057285,19053167
10904,19054561,421401
10905,19057433,19054561
10906,19055501,421401
10907,19057043,19055501
10908,19056685,421401
10909,19048853,421187
10910,19051023,421187
10911,19052743,421187
10912,19052785,19052743
10913,19052881,421187
10914,19053075,19052881
10915,19061935,421187
10916,19061937,19061935
10917,19100013,421187
10918,19108033,19100013
10919,19039799,421435
10920,19039903,19039799
10921,19039939,19039903
10922,19040015,19039939
10923,19040313,19040015
10924,19041391,19040313
10925,19042871,19040015
10926,19044305,19039939
10927,19045183,19044305
10928,19040387,19039903
10929,19041923,19040387
10930,19044231,19040387
10931,19042023,19039903
